GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/16/2014 2:13:58 PM;8/16/2014 2:47:54 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/17/2014 1:12:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:12:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:13:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:14:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:15:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:16:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:17:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:18:00 AM;0.000;0.000;NEG;0.000;20.90;
